kid,built_km2_2023,built_km2_2024,built_km2_2025,gain_km2_23_24,loss_km2_23_24,net_km2_23_24,gain_km2_24_25,loss_km2_24_25,net_km2_24_25,gain_km2_23_25,loss_km2_23_25,net_km2_23_25,delta_km2_23_24,delta_km2_24_25,delta_km2_23_25
1811,0.261108185546875,0.22509311981201172,0.2097867280883789,0.02340969543457031,0.05942476116943359,-0.03601506573486328,0.029712165161132814,0.04501855688476562,-0.015306391723632812,0.022509187622070312,0.0738306450805664,-0.051321457458496096,0.02340969543457031,0.029712165161132814,0.022509187622070312
1812,0.25929884075927734,0.16836384393310547,0.19717492999267577,0.017106422058105468,0.10804141888427735,-0.09093499682617187,0.06752572705078125,0.038714640991210934,0.028811086059570314,0.02340888659667969,0.08553279736328125,-0.062123910766601564,0.017106422058105468,0.06752572705078125,0.02340888659667969
1813,0.7599045733642578,0.7139892738647461,1.0480155537109375,0.19808122381591797,0.24399652331542968,-0.045915299499511716,0.4609812364501953,0.1269549566040039,0.33402627984619143,0.3646438462524414,0.07653286590576172,0.2881109803466797,0.19808122381591797,0.4609812364501953,0.3646438462524414
1815,0.07562434893798828,0.07832517803955077,0.07652466760253906,0.02610835662841797,0.02340752752685547,0.0027008291015625,0.022507300537109375,0.024307810974121095,-0.0018005104370117187,0.025208159057617186,0.024307840393066407,9.003186645507813E-4,0.02610835662841797,0.022507300537109375,0.025208159057617186
1816,0.012605800903320313,0.010804978393554687,0.025211606811523436,0.004502081848144531,0.006302904357910156,-0.001800822509765625,0.01620747021484375,0.001800841796875,0.01440662841796875,0.015307045471191407,0.0027012395629882812,0.012605805908203125,0.004502081848144531,0.01620747021484375,0.015307045471191407
1818,0.06302693481445312,0.05942535845947266,0.05300971754868451,0.021609228942871095,0.025210805297851562,-0.0036015763549804686,0.016093944904641545,0.022509585815429688,-0.006415640910788144,0.01699432057602826,0.027011537841796874,-0.010017217265768612,0.021609228942871095,0.016093944904641545,0.01699432057602826
1820,0.03151495556640625,0.0351166943359375,0.08373939056396484,0.02431154718017578,0.020709808410644532,0.00360173876953125,0.0639300072631836,0.01530731103515625,0.04862269622802735,0.05672662414550781,0.004502189147949219,0.05222443499755859,0.02431154718017578,0.0639300072631836,0.05672662414550781
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,2.097434229248047,1.3049302559204101,1.6912765100708007,0.21343607135009765,1.0059400446777345,-0.7925039733276367,0.7970073490600585,0.41066109490966796,0.38634625415039064,0.21163508843994142,0.6177928076171875,-0.4061577191772461,0.21343607135009765,0.7970073490600585,0.21163508843994142
1825,0.35303547521972656,0.2926950928955078,0.08735826831054687,0.04142754040527344,0.10176792272949219,-0.06034038232421875,0.004502998229980469,0.2098398228149414,-0.20533682458496094,0.005403583862304688,0.2710807907714844,-0.2656772069091797,0.04142754040527344,0.004502998229980469,0.005403583862304688
